word,french
accostasse,1
accostassent,1
accostasses,1
accostassiez,1
accostassions,1
accostat,1
accostates,1
accoste,1
accostee,1
accostees,1
accostent,1
accoster,1
accostera,1
accosterai,1
accosteraient,1
accosterais,1
accosterait,1
accosteras,1
accosterent,1
accosterez,1
accosteriez,1
accosterions,1
accosterons,1
accosteront,1
accostes,1
accostez,1
accostiez,1
accostions,1
accostons,1
accota,1
accotai,1
accotaient,1
accotais,1
accotait,1
accotames,1
accotant,1
accotas,1
accotasse,1
accotassent,1
accotasses,1
accotassiez,1
accotassions,1
accotat,1
accotates,1
accote,1
accotee,1
accotees,1
accotement,1
accotements,1
accotent,1
accoter,1
accotera,1
accoterai,1
accoteraient,1
accoterais,1
accoterait,1
accoteras,1
accoterent,1
accoterez,1
accoteriez,1
accoterions,1
accoterons,1
accoteront,1
accotes,1
accotez,1
accotiez,1
accotions,1
accotons,1
accoucha,1
accouchai,1
accouchaient,1
accouchais,1
accouchait,1
accouchames,1
accouchant,1
accouchas,1
accouchasse,1
accouchassent,1
accouchasses,1
accouchassiez,1
accouchassions,1
accouchat,1
accouchates,1
accouche,1
accouchee,1
accouchees,1
accouchement,1
accouchements,1
accouchent,1
accoucher,1
accouchera,1
accoucherai,1
accoucheraient,1
accoucherais,1
accoucherait,1
accoucheras,1
accoucherent,1
accoucherez,1
accoucheriez,1
accoucherions,1
accoucherons,1
accoucheront,1
accouches,1
accoucheur,1
accoucheurs,1
accoucheuse,1
accoucheuses,1
accouchez,1
accouchiez,1
accouchions,1
accouchons,1
accouda,1
accoudai,1
accoudaient,1
accoudais,1
accoudait,1
accoudames,1
accoudant,1
accoudas,1
accoudasse,1
accoudassent,1
accoudasses,1
accoudassiez,1
accoudassions,1
accoudat,1
accoudates,1
accoude,1
accoudee,1
accoudees,1
accoudent,1
accouder,1
accoudera,1
accouderai,1
accouderaient,1
accouderais,1
accouderait,1
accouderas,1
accouderent,1
accouderez,1
accouderiez,1
accouderions,1
accouderons,1
accouderont,1
accoudes,1
accoudez,1
accoudiez,1
accoudions,1
accoudoir,1
accoudoirs,1
accoudons,1
accoupla,1
accouplai,1
accouplaient,1
accouplais,1
accouplait,1
accouplames,1
accouplant,1
accouplas,1
accouplasse,1
accouplassent,1
accouplasses,1
accouplassiez,1
accouplassions,1
accouplat,1
accouplates,1
accouple,1
accouplee,1
accouplees,1
accouplement,1
accouplements,1
accouplent,1
accoupler,1
accouplera,1
accouplerai,1
accoupleraient,1
accouplerais,1
accouplerait,1
accoupleras,1
accouplerent,1
accouplerez,1
accoupleriez,1
accouplerions,1
accouplerons,1
accoupleront,1
accouples,1
accouplez,1
accoupliez,1
accouplions,1
accouplons,1
accouraient,1
accourais,1
accourait,1
accourant,1
accoure,1
accourent,1
accoures,1
accourez,1
accouriez,1
accourions,1
accourir,1
accourons,1
accourra,1
accourrai,1
accourraient,1
accourrais,1
accourrait,1
accourras,1
accourrez,1
accourriez,1
accourrions,1
accourrons,1
accourront,1
accours,1
accourt,1
accouru,1
accourue,1
accourues,1
accourumes,1
accoururent,1
accourus,1
accourusse,1
accourussent,1
accourusses,1
accourussiez,1
accourussions,1
accourut,1
accourutes,1
accoutra,1
accoutrai,1
accoutraient,1
accoutrais,1
accoutrait,1
accoutrames,1
accoutrant,1
accoutras,1
accoutrasse,1
accoutrassent,1
accoutrasses,1
accoutrassiez,1
accoutrassions,1
accoutrat,1
accoutrates,1
accoutre,1
accoutree,1
accoutrees,1
accoutrement,1
accoutrements,1
accoutrent,1
accoutrer,1
accoutrera,1
accoutrerai,1
accoutreraient,1
accoutrerais,1
accoutrerait,1
accoutreras,1
accoutrerent,1
accoutrerez,1
accoutreriez,1
accoutrerions,1
accoutrerons,1
accoutreront,1
accoutres,1
accoutrez,1
accoutriez,1
accoutrions,1
accoutrons,1
accoutuma,1
accoutumai,1
accoutumaient,1
accoutumais,1
accoutumait,1
accoutumames,1
accoutumance,1
accoutumances,1
accoutumant,1
accoutumas,1
accoutumasse,1
accoutumassent,1
accoutumasses,1
accoutumassiez,1
accoutumassions,1
accoutumat,1
accoutumates,1
accoutume,1
accoutumee,1
accoutumees,1
accoutument,1
accoutumer,1
accoutumera,1
accoutumerai,1
accoutumeraient,1
accoutumerais,1
accoutumerait,1
accoutumeras,1
accoutumerent,1
accoutumerez,1
accoutumeriez,1
accoutumerions,1
accoutumerons,1
accoutumeront,1
accoutumes,1
accoutumez,1
accoutumiez,1
accoutumions,1
accoutumons,1
accredita,1
accreditai,1
accreditaient,1
accreditais,1
accreditait,1
accreditames,1
accreditant,1
accreditas,1
accreditasse,1
accreditassent,1
accreditasses,1
accreditassiez,1
accreditassions,1
accreditat,1
accreditates,1
accredite,1
accreditee,1
accreditees,1
accreditent,1
accrediter,1
accreditera,1
accrediterai,1
accrediteraient,1
accrediterais,1
accrediterait,1
accrediteras,1
accrediterent,1
accrediterez,1
accrediteriez,1
accrediterions,1
accrediterons,1
accrediteront,1
accredites,1
accreditez,1
accreditiez,1
accreditions,1
accreditons,1
accroc,1
accrocha,1
accrochage,1
accrochages,1
accrochai,1
accrochaient,1
accrochais,1
accrochait,1
accrochames,1
accrochant,1
accrochas,1
accrochasse,1
accrochassent,1
accrochasses,1
accrochassiez,1
accrochassions,1
accrochat,1
accrochates,1
accroche,1
accrochee,1
accrochees,1
accrochent,1
accrocher,1
accrochera,1
accrocherai,1
accrocheraient,1
accrocherais,1
accrocherait,1
accrocheras,1
accrocherent,1
accrocherez,1
accrocheriez,1
accrocherions,1
accrocherons,1
accrocheront,1
accroches,1
accrocheur,1
accrocheurs,1
accrocheuse,1
accrocheuses,1
accrochez,1
accrochiez,1
accrochions,1
accrochons,1
accrocs,1
accroie,1
accroient,1
accroies,1
accroira,1
accroirai,1
accroiraient,1
accroirais,1
accroirait,1
accroiras,1
accroire,1
accroirez,1
accroiriez,1
accroirions,1
accroirons,1
accroiront,1
accrois,1
accroissaient,1
accroissais,1
accroissait,1
accroissant,1
accroisse,1
accroissement,1
accroissements,1
accroissent,1
accroisses,1
accroissez,1
accroissiez,1
accroissions,1
accroissons,1
accroit,1
accroitra,1
accroitrai,1
accroitraient,1
accroitrais,1
accroitrait,1
accroitras,1
accroitre,1
accroitrez,1
accroitriez,1
accroitrions,1
accroitrons,1
accroitront,1
accroupi,1
accroupie,1
accroupies,1
accroupimes,1
accroupir,1
accroupira,1
accroupirai,1
accroupiraient,1
accroupirais,1
accroupirait,1
accroupiras,1
accroupirent,1
accroupirez,1
accroupiriez,1
accroupirions,1
accroupirons,1
accroupiront,1
accroupis,1
accroupissaient,1
accroupissais,1
accroupissait,1
accroupissant,1
accroupisse,1
accroupissement,1
accroupissements,1
accroupissent,1
accroupisses,1
accroupissez,1
accroupissiez,1
accroupissions,1
accroupissons,1
accroupit,1
accroupites,1
accroyaient,1
accroyais,1
accroyait,1
accroyant,1
accroyez,1
accroyiez,1
accroyions,1
accroyons,1
accru,1
accrue,1
accrues,1
accrumes,1
accrurent,1
accrus,1
accrusse,1
accrussent,1
accrusses,1
accrussiez,1
accrussions,1
accrut,1
accrutes,1
accu,1
accueil,1
accueillaient,1
accueillais,1
accueillait,1
accueillant,1
accueillante,1
accueillantes,1
accueillants,1
accueille,1
accueillent,1
accueilles,1
accueillez,1
accueilli,1
accueillie,1
accueillies,1
accueilliez,1
accueillimes,1
accueillions,1
accueillir,1
accueillira,1
accueillirai,1
accueilliraient,1
accueillirais,1
accueillirait,1
accueilliras,1
accueillirent,1
accueillirez,1
accueilliriez,1
accueillirions,1
accueillirons,1
accueilliront,1
accueillis,1
accueillisse,1
accueillissent,1
accueillisses,1
accueillissiez,1
accueillissions,1
accueillit,1
accueillites,1
accueillons,1
accueils,1
accula,1
acculai,1
acculaient,1
acculais,1
acculait,1
acculames,1
acculant,1
acculas,1
acculasse,1
acculassent,1
acculasses,1
acculassiez,1
acculassions,1
acculat,1
acculates,1
accule,1
acculee,1
acculees,1
acculent,1
acculer,1
acculera,1
acculerai,1
acculeraient,1
acculerais,1
acculerait,1
acculeras,1
acculerent,1
acculerez,1
acculeriez,1
acculerions,1
acculerons,1
acculeront,1
accules,1
acculez,1
acculiez,1
acculions,1
acculons,1
accumula,1
accumulai,1
accumulaient,1
accumulais,1
accumulait,1
accumulames,1
accumulant,1
accumulas,1
accumulasse,1
accumulassent,1
accumulasses,1
accumulassiez,1
accumulassions,1
accumulat,1
accumulates,1
accumulateur,1
accumulateurs,1
accumulation,1
accumulations,1
accumulatrice,1
accumulatrices,1
accumule,1
accumulee,1
accumulees,1
accumulent,1
accumuler,1
accumulera,1
accumulerai,1
accumuleraient,1
accumulerais,1
accumulerait,1
accumuleras,1
accumulerent,1
accumulerez,1
accumuleriez,1
accumulerions,1
accumulerons,1
accumuleront,1
accumules,1
accumulez,1
accumuliez,1
accumulions,1
accumulons,1
accus,1
accusa,1
accusai,1
accusaient,1
accusais,1
accusait,1
accusames,1
accusant,1
accusas,1
accusasse,1
accusassent,1
accusasses,1
accusassiez,1
accusassions,1
accusat,1
accusates,1
accusateur,1
accusateurs,1
accusatif,1
accusatifs,1
accusation,1
accusations,1
accusatoire,1
accusatoires,1
accusatrice,1
accusatrices,1
accuse,1
accusee,1
accusees,1
accusent,1
accuser,1
accusera,1
accuserai,1
accuseraient,1
accuserais,1
accuserait,1
accuseras,1
accuserent,1
accuserez,1
accuseriez,1
accuserions,1
accuserons,1
accuseront,1
accuses,1
accusez,1
accusiez,1
accusions,1
accusons,1
acerbe,1
acerbes,1
acere,1
aceres,1
acetate,1
acetates,1
acetique,1
acetiques,1
acetone,1
acetylene,1
achalande,1
achalandee,1
achalandees,1
achalandes,1
acharna,1
acharnai,1
acharnaient,1
acharnais,1
acharnait,1
acharnames,1
acharnant,1
acharnas,1
acharnasse,1
acharnassent,1
acharnasses,1
acharnassiez,1
acharnassions,1
acharnat,1
acharnates,1
acharne,1
acharnee,1
acharnees,1
acharnement,1
acharnements,1
acharnent,1
acharner,1
acharnera,1
acharnerai,1
acharneraient,1
acharnerais,1
acharnerait,1
acharneras,1
acharnerent,1
acharnerez,1
acharneriez,1
acharnerions,1
acharnerons,1
acharneront,1
acharnes,1
acharnez,1
acharniez,1
acharnions,1
acharnons,1
achat,1
achats,1
achemina,1
acheminai,1
acheminaient,1
acheminais,1
acheminait,1
acheminames,1
acheminant,1
acheminas,1
acheminasse,1
acheminassent,1
acheminasses,1
acheminassiez,1
acheminassions,1
acheminat,1
acheminates,1
achemine,1
acheminee,1
acheminees,1
acheminement,1
acheminements,1
acheminent,1
acheminer,1
acheminera,1
acheminerai,1
achemineraient,1
acheminerais,1
acheminerait,1
achemineras,1
acheminerent,1
acheminerez,1
achemineriez,1
acheminerions,1
acheminerons,1
achemineront,1
achemines,1
acheminez,1
acheminiez,1
acheminions,1
acheminons,1
acheta,1
achetai,1
achetaient,1
achetais,1
achetait,1
achetames,1
achetant,1
achetas,1
achetasse,1
achetassent,1
achetasses,1
achetassiez,1
achetassions,1
achetat,1
achetates,1
achete,1
achetee,1
achetees,1
achetent,1
acheter,1
achetera,1
acheterai,1
acheteraient,1
acheterais,1
acheterait,1
acheteras,1
acheterent,1
acheterez,1
acheteriez,1
acheterions,1
acheterons,1
acheteront,1
achetes,1
acheteur,1
acheteurs,1
acheteuse,1
acheteuses,1
achetez,1
achetiez,1
achetions,1
achetons,1
acheva,1
achevai,1
achevais,1
achevait,1
achevames,1
achevant,1
achevas,1
achevasse,1
achevassent,1
achevasses,1
achevassiez,1
achevassions,1
achevat,1
achevates,1
acheve,1
achevee,1
achevees,1
achevement,1
achevements,1
achevent,1
achever,1
achevera,1
acheverai,1
acheveraient,1
acheverais,1
acheverait,1
acheverent,1
acheverez,1
acheveriez,1
acheverions,1
acheverons,1
acheveront,1
acheves,1
achevez,1
acheviez,1
achevions,1
achevons,1
achille,1
achoppa,1
achoppai,1
achoppaient,1
achoppais,1
achoppait,1
achoppames,1
achoppant,1
achoppas,1
achoppasse,1
achoppassent,1
achoppasses,1
achoppassiez,1
achoppassions,1
achoppat,1
achoppates,1
achoppe,1
achoppee,1
achoppees,1
achoppement,1
achoppements,1
achoppent,1
achopper,1
achoppera,1
achopperai,1
achopperaient,1
achopperais,1
achopperait,1
achopperas,1
achopperent,1
achopperez,1
achopperiez,1
achopperions,1
achopperons,1
achopperont,1
achoppes,1
achoppez,1
achoppiez,1
achoppions,1
achoppons,1
achromatique,1
achromatiques,1
acide,1
acides,1
acidifia,1
acidifiai,1
acidifiaient,1
acidifiais,1
acidifiait,1
acidifiames,1
acidifiant,1
acidifias,1
acidifiasse,1
acidifiassent,1
acidifiasses,1
acidifiassiez,1
acidifiassions,1
acidifiat,1
acidifiates,1
acidifie,1
acidifiee,1
acidifiees,1
acidifient,1
acidifier,1
acidifiera,1
acidifierai,1
acidifieraient,1
acidifierais,1
acidifierait,1
acidifieras,1
acidifierent,1
acidifierez,1
acidifieriez,1
acidifierions,1
acidifierons,1
acidifieront,1
acidifies,1
acidifiez,1
acidifiiez,1
acidifiions,1
acidifions,1
acidite,1
acidites,1
acidule,1
acidulee,1
acidulees,1
acidules,1
acier,1
aciera,1
acierage,1
acierages,1
acierai,1
acieraient,1
acierais,1
acierait,1
acierames,1
acierant,1
acieras,1
acierasse,1
acierassent,1
acierasses,1
acierassiez,1
acierassions,1
acierat,1
acierates,1
aciere,1
acieree,1
acierees,1
acierent,1
acierer,1
acierera,1
aciererai,1
aciereraient,1
aciererais,1
aciererait,1
aciereras,1
aciererent,1
aciererez,1
aciereriez,1
aciererions,1
aciererons,1
aciereront,1
acieres,1
acierez,1
acierie,1
acieries,1
acieriez,1
acierions,1
acierons,1
aciers,1
acne,1
acolyte,1
acolytes,1
acompte,1
acomptes,1
aconit,1
aconits,1
acoquina,1
acoquinai,1
acoquinaient,1
acoquinais,1
acoquinait,1
acoquinames,1
acoquinas,1
acoquinasse,1
acoquinassent,1
acoquinasses,1
acoquinassiez,1
acoquinassions,1
acoquinat,1
acoquinates,1
acoquine,1
acoquinee,1
acoquinees,1
acoquinent,1
acoquiner,1
acoquinera,1
acoquinerai,1
acoquineraient,1
acoquinerais,1
acoquinerait,1
acoquineras,1
acoquinerent,1
acoquinerez,1
acoquineriez,1
acoquinerions,1
acoquinerons,1
acoquineront,1
acoquines,1
acoquinez,1
acoquiniez,1
acoquinions,1
acoquinons,1
acoustique,1
acoustiques,1
acqueraient,1
acquerais,1
acquerait,1
acquerant,1
acquereur,1
acquereurs,1
acquereuse,1
acquereuses,1
acquerez,1
acqueriez,1
acquerions,1
acquerir,1
acquerirent,1
acquerons,1
acquerra,1
acquerrai,1
acquerraient,1
acquerrais,1
acquerrait,1
acquerras,1
acquerrez,1
acquerriez,1
acquerrions,1
acquerrons,1
acquerront,1
acquet,1
acquets,1
acquiere,1
acquierent,1
acquieres,1
acquiers,1
acquiert,1
acquiesca,1
acquiescai,1
acquiescaient,1
acquiescais,1
acquiescait,1
acquiescames,1
acquiescas,1
acquiescasse,1
acquiescassent,1
acquiescasses,1
acquiescassiez,1
acquiescassions,1
acquiescat,1
acquiescates,1
acquiesce,1
acquiescee,1
acquiescees,1
acquiescement,1
acquiescements,1
acquiescent,1
acquiescer,1
acquiescera,1
acquiescerai,1
acquiesceraient,1
acquiescerais,1
acquiescerait,1
acquiesceras,1
acquiescerent,1
acquiescerez,1
acquiesceriez,1
acquiescerions,1
acquiescerons,1
acquiesceront,1
acquiesces,1
acquiescez,1
acquiesciez,1
acquiescions,1
acquiescons,1
acquimes,1
acquirent,1
acquis,1
acquise,1
acquises,1
acquisition,1
acquisitions,1
acquisse,1
acquissent,1
acquisses,1
acquissiez,1
acquissions,1
acquit,1
acquites,1
acquits,1
acquitta,1
acquittai,1
acquittaient,1
acquittais,1
acquittait,1
acquittames,1
acquittant,1
acquittas,1
acquittasse,1
acquittassent,1
acquittasses,1
acquittassiez,1
acquittassions,1
acquittat,1
acquittates,1
acquitte,1
acquittee,1
acquittees,1
acquittement,1
acquittements,1
acquittent,1
acquitter,1
acquittera,1
acquitterai,1
acquitteraient,1
acquitterais,1
acquitterait,1
acquitteras,1
acquitterent,1
acquitterez,1
acquitteriez,1
acquitterions,1
acquitterons,1
acquitteront,1
acquittes,1
acquittez,1
acquittiez,1
acquittions,1
acquittons,1
acrimonie,1
acrimonies,1
acrimonieuse,1
acrimonieusement,1
acrimonieuses,1
acrimonieux,1
acrobate,1
acrobates,1
acrobatie,1
acrobaties,1
acrobatique,1
acrobatiques,1
acropole,1
acrostiche,1
acrostiches,1
acte,1
actes,1
acteur,1
acteurs,1
actif,1
actifs,1
actinie,1
actinies,1
action,1
actionna,1
actionnai,1
actionnaient,1
actionnaire,1
actionnaires,1
actionnais,1
actionnait,1
actionnames,1
actionnas,1
actionnasse,1
actionnassent,1
actionnasses,1
actionnassiez,1
actionnassions,1
actionnat,1
actionnates,1
actionne,1
actionnee,1
actionnees,1
actionnent,1
actionner,1
actionnera,1
actionnerai,1
actionneraient,1
actionnerais,1
actionnerait,1
actionneras,1
actionnerent,1
actionnerez,1
actionneriez,1
actionnerions,1
actionnerons,1
actionneront,1
actionnes,1
actionnez,1
actionniez,1
actionnions,1
actionnons,1
actions,1
activa,1
activai,1
activaient,1
activais,1
activait,1
activames,1
activant,1
activas,1
activasse,1
activassent,1
activasses,1
activassiez,1
activassions,1
activat,1
activates,1
activateur,1
activateurs,1
activation,1
activations,1
active,1
activee,1
activees,1
activement,1
activent,1
activer,1
activera,1
activerai,1
activeraient,1
activerais,1
activerait,1
activeras,1
activerent,1
activerez,1
activeriez,1
activerions,1
activerons,1
activeront,1
actives,1
activez,1
activiez,1
activions,1
activisme,1
activismes,1
activiste,1
activistes,1
activite,1
activites,1
activons,1
actrice,1
actrices,1
actuaire,1
actuaires,1
actualisa,1
actualisai,1
actualisaient,1
actualisais,1
actualisait,1
actualisames,1
actualisant,1
actualisas,1
actualisasse,1
actualisassent,1
actualisasses,1
actualisassiez,1
actualisassions,1
actualisat,1
actualisates,1
actualisation,1
actualisations,1
actualise,1
actualisee,1
actualisees,1
actualisent,1
actualiser,1
actualisera,1
actualiserai,1
actualiseraient,1
actualiserais,1
actualiserait,1
actualiseras,1
actualiserent,1
actualiserez,1
actualiseriez,1
actualiserions,1
actualiserons,1
actualiseront,1
actualises,1
actualisez,1
actualisiez,1
actualisions,1
actualisons,1
actualite,1
actualites,1
actuel,1
actuelle,1
actuellement,1
actuelles,1
actuels,1
acuite,1
acuites,1
acuponcteur,1
acuponcteurs,1
acuponcture,1
acuponctures,1
acupuncteur,1
acupuncteurs,1
acupuncture,1
acupunctures,1
ad,1
adage,1
adages,1
adagio,1
adagios,1
adapta,1
adaptable,1
adaptables,1
adaptai,1
adaptaient,1
adaptais,1
adaptait,1
adaptames,1
adaptant,1
adaptas,1
adaptasse,1
adaptassent,1
adaptasses,1
adaptassiez,1
adaptassions,1
adaptat,1
adaptates,1
adaptateur,1
adaptateurs,1
adaptation,1
adaptations,1
adapte,1
adaptee,1
adaptees,1
adaptent,1
adapter,1
adaptera,1
adapterai,1
adapteraient,1
adapterais,1
adapterait,1
adapteras,1
adapterent,1
adapterez,1
adapteriez,1
adapterions,1
adapterons,1
adapteront,1
adaptes,1
adaptez,1
adaptiez,1
adaptions,1
adaptons,1
addenda,1
additif,1
additifs,1
addition,1
additionna,1
additionnai,1
additionnaient,1
additionnais,1
additionnait,1
additionnames,1
additionnant,1
additionnas,1
additionnasse,1
additionnassent,1
additionnasses,1
additionnassiez,1
additionnassions,1
additionnat,1
additionnates,1
additionne,1
additionnee,1
additionnees,1
additionnel,1
additionnelle,1
additionnelles,1
additionnels,1
additionnent,1
additionner,1
additionnera,1
additionnerai,1
additionneraient,1
additionnerais,1
additionnerait,1
additionneras,1
additionnerent,1
additionnerez,1
additionneriez,1
additionnerions,1
additionnerons,1
additionneront,1
additionnes,1
additionnez,1
additionniez,1
additionnions,1
additionnons,1
additions,1
adduction,1
adductions,1
adenoide,1
adenoides,1
adepte,1
adeptes,1
adequat,1
adequate,1
adequates,1
adequation,1
adequations,1
adequats,1
adhera,1
adherai,1
adheraient,1
adherais,1
adherait,1
adherames,1
adheras,1
adherasse,1
adherassent,1
adherasses,1
adherassiez,1
adherassions,1
adherat,1
adherates,1
adhere,1
adheree,1
adherees,1
adherence,1
adherences,1
adherent,1
adherente,1
adherentes,1
adherents,1
adherer,1
adherera,1
adhererai,1
adhereraient,1
adhererais,1
adhererait,1
adhereras,1
adhererez,1
adhereriez,1
adhererions,1
adhererons,1
adheres,1
adherez,1
adheriez,1
adherions,1
adherons,1
adhesif,1
adhesifs,1
adhesion,1
adhesions,1
adhesive,1
adhesives,1
adieu,1
adieux,1
adipeuse,1
adipeuses,1
adipeux,1
adjacent,1
adjacente,1
adjacentes,1
adjacents,1
adjectif,1
adjectifs,1
adjective,1
adjectivement,1
adjectives,1
adjoignaient,1
adjoignaiez,1
adjoignaions,1
adjoignait,1
adjoignant,1
adjoigne,1
adjoignent,1
adjoignes,1
adjoignez,1
adjoigniez,1
adjoignimes,1
adjoignions,1
adjoignirent,1
adjoignis,1
adjoignit,1
adjoignites,1
adjoignons,1
adjoindisse,1
adjoindissent,1
adjoindisses,1
adjoindissiez,1
adjoindission,1
adjoindissions,1
adjoindit,1
adjoindra,1
adjoindrai,1
adjoindraient,1
adjoindrais,1
adjoindrait,1
adjoindras,1
adjoindre,1
adjoindrez,1
adjoindriez,1
adjoindrions,1
adjoindrons,1
adjoindront,1
adjoins,1
adjoint,1
adjointe,1
adjointes,1
adjoints,1
adjonction,1
adjonctions,1
adjudant,1
adjudants,1
adjudicataire,1
adjudicataires,1
adjudication,1
adjudications,1
adjuge,1
adjugea,1
adjugeai,1
adjugeaient,1
adjugeais,1
adjugeait,1
adjugeames,1
adjugeant,1
adjugeas,1
adjugeasse,1
adjugeassent,1
adjugeasses,1
adjugeassiez,1
adjugeassions,1
adjugeat,1
adjugeates,1
adjugee,1
adjugees,1
adjugent,1
adjugeons,1
adjuger,1
adjugera,1
adjugerai,1
adjugeraient,1
adjugerais,1
adjugerait,1
adjugeras,1
adjugerent,1
adjugerez,1
adjugeriez,1
adjugerions,1
adjugerons,1
adjugeront,1
adjuges,1
adjugez,1
